Date,Time,kvarh d,kWh d,,
3/1/2009,9:30:00 AM,27.36,78.48,,
3/1/2009,9:45:00 AM,27.36,78.48,,
3/1/2009,10:00:00 AM,28.08,79.2,,
3/1/2009,10:15:00 AM,28.08,78.48,,
3/1/2009,10:30:00 AM,27.36,78.48,,
3/1/2009,10:45:00 AM,28.08,79.92,,
3/1/2009,11:00:00 AM,27.36,79.2,,
3/1/2009,11:15:00 AM,28.08,79.92,,
3/1/2009,11:30:00 AM,28.8,79.2,,
3/1/2009,11:45:00 AM,28.08,79.2,,
3/1/2009,12:00:00 PM,28.08,79.92,,
3/1/2009,12:15:00 PM,28.08,78.48,,
3/1/2009,12:30:00 PM,28.08,79.2,,
3/1/2009,12:45:00 PM,28.8,79.92,,
3/1/2009,1:00:00 PM,28.08,79.2,,
3/1/2009,1:15:00 PM,28.8,79.2,,
3/1/2009,1:30:00 PM,28.8,78.48,,
3/1/2009,1:45:00 PM,28.08,79.2,,
3/1/2009,2:00:00 PM,28.8,79.92,,
3/1/2009,2:15:00 PM,28.8,79.2,,
3/1/2009,2:30:00 PM,28.8,79.2,,
3/1/2009,2:45:00 PM,28.8,79.2,,
3/1/2009,3:00:00 PM,28.8,79.2,,
3/1/2009,3:15:00 PM,29.52,79.92,,
3/1/2009,3:30:00 PM,28.8,79.2,,
3/1/2009,3:45:00 PM,28.8,79.2,,
3/1/2009,4:00:00 PM,28.8,79.2,,
3/1/2009,4:15:00 PM,28.8,79.92,,
3/1/2009,4:30:00 PM,28.08,79.2,,
3/1/2009,4:45:00 PM,28.8,79.92,,
3/1/2009,5:00:00 PM,28.8,80.64,,
3/1/2009,5:15:00 PM,28.8,82.8,,
3/1/2009,5:30:00 PM,28.8,82.08,,
3/1/2009,5:45:00 PM,28.8,82.8,,
3/1/2009,6:00:00 PM,28.08,83.52,,
3/1/2009,6:15:00 PM,29.52,84.24,,
3/1/2009,6:30:00 PM,28.08,84.24,,
3/1/2009,6:45:00 PM,28.8,84.24,,
3/1/2009,7:00:00 PM,28.8,84.24,,
3/1/2009,7:15:00 PM,29.52,83.52,,
3/1/2009,7:30:00 PM,28.8,83.52,,
3/1/2009,7:45:00 PM,28.8,82.08,,
3/1/2009,8:00:00 PM,28.08,83.52,,
3/1/2009,8:15:00 PM,28.8,82.8,,
3/1/2009,8:30:00 PM,28.8,82.8,,
3/1/2009,8:45:00 PM,28.8,83.52,,
3/1/2009,9:00:00 PM,28.08,82.8,,
3/1/2009,9:15:00 PM,28.08,82.8,,
3/1/2009,9:30:00 PM,28.08,82.08,,
3/1/2009,9:45:00 PM,28.8,83.52,,
3/1/2009,10:00:00 PM,28.8,82.8,,
3/1/2009,10:15:00 PM,28.8,82.08,,
3/1/2009,10:30:00 PM,28.8,83.52,,
3/1/2009,10:45:00 PM,29.52,82.8,,
3/1/2009,11:00:00 PM,28.8,82.8,,
3/1/2009,11:15:00 PM,29.52,82.8,,
3/1/2009,11:30:00 PM,29.52,82.8,,
3/1/2009,11:45:00 PM,30.24,82.8,,
3/2/2009,12:00:00 AM,29.52,83.52,,
3/2/2009,12:15:00 AM,29.52,82.8,,
3/2/2009,12:30:00 AM,30.24,82.8,,
3/2/2009,12:45:00 AM,29.52,82.8,,
3/2/2009,1:00:00 AM,30.24,82.8,,
3/2/2009,1:15:00 AM,29.52,82.8,,
3/2/2009,1:30:00 AM,29.52,82.08,,
3/2/2009,1:45:00 AM,29.52,82.8,,
3/2/2009,2:00:00 AM,29.52,82.08,,
3/2/2009,2:15:00 AM,29.52,83.52,,
3/2/2009,2:30:00 AM,29.52,82.08,,
3/2/2009,2:45:00 AM,29.52,83.52,,
3/2/2009,3:00:00 AM,30.24,82.8,,
3/2/2009,3:15:00 AM,29.52,83.52,,
3/2/2009,3:30:00 AM,29.52,82.8,,
3/2/2009,3:45:00 AM,30.24,84.96,,
3/2/2009,4:00:00 AM,30.96,85.68,,
3/2/2009,4:15:00 AM,30.24,85.68,,
3/2/2009,4:30:00 AM,30.24,86.4,,
3/2/2009,4:45:00 AM,30.24,85.68,,
3/2/2009,5:00:00 AM,30.96,87.12,,
3/2/2009,5:15:00 AM,31.68,90,,
3/2/2009,5:30:00 AM,32.4,90,,
3/2/2009,5:45:00 AM,32.4,90.72,,
3/2/2009,6:00:00 AM,33.12,92.88,,
3/2/2009,6:15:00 AM,31.68,97.2,,
3/2/2009,6:30:00 AM,31.68,100.8,,
3/2/2009,6:45:00 AM,33.12,101.52,,
3/2/2009,7:00:00 AM,31.68,101.52,,
3/2/2009,7:15:00 AM,33.12,106.56,,
3/2/2009,7:30:00 AM,35.28,107.28,,
3/2/2009,7:45:00 AM,31.68,105.12,,
3/2/2009,8:00:00 AM,32.4,106.56,,
3/2/2009,8:15:00 AM,31.68,108,,
3/2/2009,8:30:00 AM,31.68,109.44,,
3/2/2009,8:45:00 AM,33.12,111.6,,
3/2/2009,9:00:00 AM,35.28,115.2,,
3/2/2009,9:15:00 AM,33.12,113.04,,
3/2/2009,9:30:00 AM,33.12,112.32,,
3/2/2009,9:45:00 AM,33.12,113.76,,
3/2/2009,10:00:00 AM,33.12,115.2,,
3/2/2009,10:15:00 AM,36,118.8,,
3/2/2009,10:30:00 AM,34.56,115.92,,
3/2/2009,10:45:00 AM,33.84,115.2,,
3/2/2009,11:00:00 AM,33.84,115.92,,
3/2/2009,11:15:00 AM,33.84,113.76,,
3/2/2009,11:30:00 AM,35.28,115.2,,
3/2/2009,11:45:00 AM,36.72,117.36,,
3/2/2009,12:00:00 PM,33.84,115.2,,
3/2/2009,12:15:00 PM,35.28,116.64,,
3/2/2009,12:30:00 PM,33.12,114.48,,
3/2/2009,12:45:00 PM,34.56,115.92,,
3/2/2009,1:00:00 PM,36,117.36,,
3/2/2009,1:15:00 PM,35.28,117.36,,
3/2/2009,1:30:00 PM,34.56,115.92,,
3/2/2009,1:45:00 PM,33.84,113.76,,
3/2/2009,2:00:00 PM,33.84,114.48,,
3/2/2009,2:15:00 PM,30.96,113.04,,
3/2/2009,2:30:00 PM,33.84,116.64,,
3/2/2009,2:45:00 PM,30.96,113.04,,
3/2/2009,3:00:00 PM,30.96,113.04,,
3/2/2009,3:15:00 PM,30.96,113.04,,
3/2/2009,3:30:00 PM,30.96,110.88,,
3/2/2009,3:45:00 PM,32.4,108.72,,
3/2/2009,4:00:00 PM,30.24,105.84,,
3/2/2009,4:15:00 PM,30.24,105.12,,
3/2/2009,4:30:00 PM,30.24,102.96,,
3/2/2009,4:45:00 PM,28.08,94.32,,
3/2/2009,5:00:00 PM,25.2,90,,
3/2/2009,5:15:00 PM,23.76,89.28,,
3/2/2009,5:30:00 PM,13.68,87.12,,
3/2/2009,5:45:00 PM,26.64,90,,
3/2/2009,6:00:00 PM,27.36,90.72,,
3/2/2009,6:15:00 PM,27.36,92.16,,
3/2/2009,6:30:00 PM,28.08,90,,
3/2/2009,6:45:00 PM,28.08,90,,
3/2/2009,7:00:00 PM,28.08,89.28,,
3/2/2009,7:15:00 PM,27.36,87.84,,
3/2/2009,7:30:00 PM,28.08,89.28,,
3/2/2009,7:45:00 PM,27.36,87.12,,
3/2/2009,8:00:00 PM,28.08,88.56,,
3/2/2009,8:15:00 PM,26.64,86.4,,
3/2/2009,8:30:00 PM,26.64,85.68,,
3/2/2009,8:45:00 PM,26.64,84.96,,
3/2/2009,9:00:00 PM,26.64,83.52,,
3/2/2009,9:15:00 PM,26.64,85.68,,
3/2/2009,9:30:00 PM,27.36,84.24,,
3/2/2009,9:45:00 PM,26.64,82.08,,
3/2/2009,10:00:00 PM,27.36,82.08,,
3/2/2009,10:15:00 PM,26.64,82.08,,
3/2/2009,10:30:00 PM,26.64,81.36,,
3/2/2009,10:45:00 PM,25.92,80.64,,
3/2/2009,11:00:00 PM,27.36,81.36,,
3/2/2009,11:15:00 PM,25.2,79.92,,
3/2/2009,11:30:00 PM,25.2,79.2,,
3/2/2009,11:45:00 PM,25.2,79.92,,
3/3/2009,12:00:00 AM,25.92,79.92,,
3/3/2009,12:15:00 AM,25.2,78.48,,
3/3/2009,12:30:00 AM,25.92,79.2,,
3/3/2009,12:45:00 AM,25.92,79.2,,
3/3/2009,1:00:00 AM,25.2,79.92,,
3/3/2009,1:15:00 AM,25.2,79.2,,
3/3/2009,1:30:00 AM,24.48,79.2,,
3/3/2009,1:45:00 AM,25.2,78.48,,
3/3/2009,2:00:00 AM,25.2,79.92,,
3/3/2009,2:15:00 AM,24.48,79.92,,
3/3/2009,2:30:00 AM,25.2,79.2,,
3/3/2009,2:45:00 AM,25.2,79.92,,
3/3/2009,3:00:00 AM,24.48,77.76,,
3/3/2009,3:15:00 AM,24.48,79.92,,
3/3/2009,3:30:00 AM,25.2,79.2,,
3/3/2009,3:45:00 AM,25.2,81.36,,
3/3/2009,4:00:00 AM,25.92,82.08,,
3/3/2009,4:15:00 AM,25.92,83.52,,
3/3/2009,4:30:00 AM,25.92,83.52,,
3/3/2009,4:45:00 AM,25.2,82.8,,
3/3/2009,5:00:00 AM,25.2,82.8,,
3/3/2009,5:15:00 AM,25.92,84.24,,
3/3/2009,5:30:00 AM,25.2,84.96,,
3/3/2009,5:45:00 AM,28.08,89.28,,
3/3/2009,6:00:00 AM,27.36,92.16,,
3/3/2009,6:15:00 AM,27.36,96.48,,
3/3/2009,6:30:00 AM,28.08,100.08,,
3/3/2009,6:45:00 AM,28.08,96.48,,
3/3/2009,7:00:00 AM,27.36,97.92,,
3/3/2009,7:15:00 AM,30.24,105.84,,
3/3/2009,7:30:00 AM,28.8,104.4,,
3/3/2009,7:45:00 AM,28.8,103.68,,
3/3/2009,8:00:00 AM,28.8,105.84,,
3/3/2009,8:15:00 AM,29.52,108,,
3/3/2009,8:30:00 AM,29.52,108.72,,
3/3/2009,8:45:00 AM,29.52,110.88,,
3/3/2009,9:00:00 AM,30.24,109.44,,
3/3/2009,9:15:00 AM,30.24,109.44,,
3/3/2009,9:30:00 AM,31.68,111.6,,
3/3/2009,9:45:00 AM,29.52,110.16,,
3/3/2009,10:00:00 AM,30.96,111.6,,
3/3/2009,10:15:00 AM,30.96,111.6,,
3/3/2009,10:30:00 AM,30.96,112.32,,
3/3/2009,10:45:00 AM,30.24,110.88,,
3/3/2009,11:00:00 AM,30.96,111.6,,
3/3/2009,11:15:00 AM,31.68,111.6,,
3/3/2009,11:30:00 AM,32.4,113.76,,
3/3/2009,11:45:00 AM,30.96,112.32,,
3/3/2009,12:00:00 PM,31.68,113.76,,
3/3/2009,12:15:00 PM,31.68,113.76,,
3/3/2009,12:30:00 PM,31.68,113.76,,
3/3/2009,12:45:00 PM,31.68,112.32,,
3/3/2009,1:00:00 PM,33.84,115.2,,
3/3/2009,1:15:00 PM,31.68,114.48,,
3/3/2009,1:30:00 PM,30.96,113.04,,
3/3/2009,1:45:00 PM,30.96,110.16,,
3/3/2009,2:00:00 PM,30.96,110.16,,
3/3/2009,2:15:00 PM,30.24,110.16,,
3/3/2009,2:30:00 PM,31.68,111.6,,
3/3/2009,2:45:00 PM,34.56,112.32,,
3/3/2009,3:00:00 PM,30.96,108,,
3/3/2009,3:15:00 PM,32.4,109.44,,
3/3/2009,3:30:00 PM,31.68,110.16,,
3/3/2009,3:45:00 PM,32.4,107.28,,
3/3/2009,4:00:00 PM,31.68,109.44,,
3/3/2009,4:15:00 PM,35.28,109.44,,
3/3/2009,4:30:00 PM,32.4,104.4,,
3/3/2009,4:45:00 PM,30.96,97.2,,
3/3/2009,5:00:00 PM,27.36,92.16,,
3/3/2009,5:15:00 PM,28.08,90,,
3/3/2009,5:30:00 PM,28.08,90.72,,
3/3/2009,5:45:00 PM,29.52,92.88,,
3/3/2009,6:00:00 PM,28.8,94.32,,
3/3/2009,6:15:00 PM,28.8,95.04,,
3/3/2009,6:30:00 PM,27.36,91.44,,
3/3/2009,6:45:00 PM,27.36,92.16,,
3/3/2009,7:00:00 PM,27.36,90.72,,
3/3/2009,7:15:00 PM,28.08,90.72,,
3/3/2009,7:30:00 PM,28.08,90.72,,
3/3/2009,7:45:00 PM,27.36,89.28,,
3/3/2009,8:00:00 PM,28.8,90,,
3/3/2009,8:15:00 PM,28.08,89.28,,
3/3/2009,8:30:00 PM,27.36,89.28,,
3/3/2009,8:45:00 PM,28.08,87.12,,
3/3/2009,9:00:00 PM,28.8,88.56,,
3/3/2009,9:15:00 PM,28.8,87.84,,
3/3/2009,9:30:00 PM,28.8,88.56,,
3/3/2009,9:45:00 PM,28.08,86.4,,
3/3/2009,10:00:00 PM,28.08,87.12,,
3/3/2009,10:15:00 PM,28.8,85.68,,
3/3/2009,10:30:00 PM,28.8,85.68,,
3/3/2009,10:45:00 PM,28.8,86.4,,
3/3/2009,11:00:00 PM,28.8,84.96,,
3/3/2009,11:15:00 PM,26.64,84.24,,
3/3/2009,11:30:00 PM,27.36,83.52,,
3/3/2009,11:45:00 PM,26.64,83.52,,
3/4/2009,12:00:00 AM,26.64,82.8,,
3/4/2009,12:15:00 AM,26.64,84.24,,
3/4/2009,12:30:00 AM,26.64,82.8,,
3/4/2009,12:45:00 AM,27.36,83.52,,
3/4/2009,1:00:00 AM,25.92,83.52,,
3/4/2009,1:15:00 AM,27.36,83.52,,
3/4/2009,1:30:00 AM,26.64,84.96,,
3/4/2009,1:45:00 AM,27.36,83.52,,
3/4/2009,2:00:00 AM,27.36,83.52,,
3/4/2009,2:15:00 AM,27.36,83.52,,
3/4/2009,2:30:00 AM,26.64,84.24,,
3/4/2009,2:45:00 AM,27.36,83.52,,
3/4/2009,3:00:00 AM,27.36,83.52,,
3/4/2009,3:15:00 AM,26.64,83.52,,
3/4/2009,3:30:00 AM,27.36,84.24,,
3/4/2009,3:45:00 AM,27.36,85.68,,
3/4/2009,4:00:00 AM,27.36,87.12,,
3/4/2009,4:15:00 AM,27.36,86.4,,
3/4/2009,4:30:00 AM,27.36,87.84,,
3/4/2009,4:45:00 AM,28.08,87.84,,
3/4/2009,5:00:00 AM,27.36,86.4,,
3/4/2009,5:15:00 AM,27.36,88.56,,
3/4/2009,5:30:00 AM,27.36,87.12,,
3/4/2009,5:45:00 AM,27.36,90.72,,
3/4/2009,6:00:00 AM,28.8,97.2,,
3/4/2009,6:15:00 AM,28.8,100.08,,
3/4/2009,6:30:00 AM,29.52,102.24,,
3/4/2009,6:45:00 AM,28.8,98.64,,
3/4/2009,7:00:00 AM,29.52,100.08,,
3/4/2009,7:15:00 AM,29.52,101.52,,
3/4/2009,7:30:00 AM,32.4,105.84,,
3/4/2009,7:45:00 AM,31.68,107.28,,
3/4/2009,8:00:00 AM,30.24,107.28,,
3/4/2009,8:15:00 AM,30.96,109.44,,
3/4/2009,8:30:00 AM,30.96,111.6,,
3/4/2009,8:45:00 AM,30.96,111.6,,
3/4/2009,9:00:00 AM,30.24,110.16,,
3/4/2009,9:15:00 AM,34.56,115.2,,
3/4/2009,9:30:00 AM,31.68,113.04,,
3/4/2009,9:45:00 AM,32.4,113.04,,
3/4/2009,10:00:00 AM,31.68,111.6,,
3/4/2009,10:15:00 AM,33.12,113.04,,
3/4/2009,10:30:00 AM,32.4,112.32,,
3/4/2009,10:45:00 AM,32.4,113.76,,
3/4/2009,11:00:00 AM,35.28,116.64,,
3/4/2009,11:15:00 AM,33.12,112.32,,
3/4/2009,11:30:00 AM,32.4,111.6,,
3/4/2009,11:45:00 AM,32.4,113.76,,
3/4/2009,12:00:00 PM,33.84,114.48,,
3/4/2009,12:15:00 PM,34.56,115.2,,
3/4/2009,12:30:00 PM,41.76,125.28,,
3/4/2009,12:45:00 PM,38.88,123.84,,
3/4/2009,1:00:00 PM,38.88,123.84,,
3/4/2009,1:15:00 PM,38.16,121.68,,
3/4/2009,1:30:00 PM,39.6,123.84,,
3/4/2009,1:45:00 PM,38.16,123.12,,
3/4/2009,2:00:00 PM,42.48,128.16,,
3/4/2009,2:15:00 PM,39.6,123.84,,
3/4/2009,2:30:00 PM,38.88,122.4,,
3/4/2009,2:45:00 PM,38.16,122.4,,
3/4/2009,3:00:00 PM,38.16,119.52,,
3/4/2009,3:15:00 PM,38.16,118.08,,
3/4/2009,3:30:00 PM,39.6,119.52,,
3/4/2009,3:45:00 PM,37.44,115.92,,
3/4/2009,4:00:00 PM,38.16,114.48,,
3/4/2009,4:15:00 PM,36.72,113.04,,
3/4/2009,4:30:00 PM,37.44,109.44,,
3/4/2009,4:45:00 PM,36,104.4,,
3/4/2009,5:00:00 PM,33.84,100.08,,
3/4/2009,5:15:00 PM,33.84,95.76,,
3/4/2009,5:30:00 PM,33.12,95.76,,
3/4/2009,5:45:00 PM,33.12,95.76,,
3/4/2009,6:00:00 PM,33.84,97.92,,
3/4/2009,6:15:00 PM,33.12,98.64,,
3/4/2009,6:30:00 PM,33.84,97.92,,
3/4/2009,6:45:00 PM,33.84,99.36,,
3/4/2009,7:00:00 PM,33.84,97.2,,
3/4/2009,7:15:00 PM,33.12,95.04,,
3/4/2009,7:30:00 PM,33.84,94.32,,
3/4/2009,7:45:00 PM,33.84,95.04,,
3/4/2009,8:00:00 PM,33.84,93.6,,
3/4/2009,8:15:00 PM,33.12,94.32,,
3/4/2009,8:30:00 PM,33.12,92.16,,
3/4/2009,8:45:00 PM,33.84,92.88,,
3/4/2009,9:00:00 PM,33.84,92.88,,
3/4/2009,9:15:00 PM,34.56,92.88,,
3/4/2009,9:30:00 PM,34.56,92.16,,
3/4/2009,9:45:00 PM,34.56,92.88,,
3/4/2009,10:00:00 PM,33.84,91.44,,
3/4/2009,10:15:00 PM,34.56,92.16,,
3/4/2009,10:30:00 PM,33.84,90,,
3/4/2009,10:45:00 PM,33.84,90.72,,
3/4/2009,11:00:00 PM,33.84,88.56,,
3/4/2009,11:15:00 PM,33.12,89.28,,
3/4/2009,11:30:00 PM,33.12,88.56,,
3/4/2009,11:45:00 PM,33.12,88.56,,
3/5/2009,12:00:00 AM,33.12,88.56,,
3/5/2009,12:15:00 AM,33.12,89.28,,
3/5/2009,12:30:00 AM,33.84,87.84,,
3/5/2009,12:45:00 AM,33.84,89.28,,
3/5/2009,1:00:00 AM,33.12,88.56,,
3/5/2009,1:15:00 AM,33.84,88.56,,
3/5/2009,1:30:00 AM,33.12,87.84,,
3/5/2009,1:45:00 AM,33.84,89.28,,
3/5/2009,2:00:00 AM,33.12,87.84,,
3/5/2009,2:15:00 AM,33.12,87.84,,
3/5/2009,2:30:00 AM,33.12,88.56,,
3/5/2009,2:45:00 AM,33.12,88.56,,
3/5/2009,3:00:00 AM,32.4,88.56,,
3/5/2009,3:15:00 AM,33.12,88.56,,
3/5/2009,3:30:00 AM,32.4,88.56,,
3/5/2009,3:45:00 AM,33.12,90,,
3/5/2009,4:00:00 AM,33.12,91.44,,
3/5/2009,4:15:00 AM,33.12,90.72,,
3/5/2009,4:30:00 AM,32.4,90.72,,
3/5/2009,4:45:00 AM,33.12,92.88,,
3/5/2009,5:00:00 AM,33.12,91.44,,
3/5/2009,5:15:00 AM,33.84,94.32,,
3/5/2009,5:30:00 AM,34.56,95.76,,
3/5/2009,5:45:00 AM,35.28,97.92,,
3/5/2009,6:00:00 AM,34.56,100.08,,
3/5/2009,6:15:00 AM,34.56,105.12,,
3/5/2009,6:30:00 AM,34.56,106.56,,
3/5/2009,6:45:00 AM,34.56,105.12,,
3/5/2009,7:00:00 AM,34.56,109.44,,
3/5/2009,7:15:00 AM,36.72,113.04,,
3/5/2009,7:30:00 AM,34.56,110.88,,
3/5/2009,7:45:00 AM,35.28,110.16,,
3/5/2009,8:00:00 AM,34.56,113.76,,
3/5/2009,8:15:00 AM,36,115.2,,
3/5/2009,8:30:00 AM,36,117.36,,
3/5/2009,8:45:00 AM,39.6,122.4,,
3/5/2009,9:00:00 AM,36,117.36,,
3/5/2009,9:15:00 AM,36.72,116.64,,
3/5/2009,9:30:00 AM,36,118.8,,
3/5/2009,9:45:00 AM,36.72,119.52,,
3/5/2009,10:00:00 AM,37.44,120.96,,
3/5/2009,10:15:00 AM,39.6,124.56,,
3/5/2009,10:30:00 AM,38.88,120.24,,
3/5/2009,10:45:00 AM,38.16,120.24,,
3/5/2009,11:00:00 AM,38.16,118.8,,
3/5/2009,11:15:00 AM,38.88,119.52,,
3/5/2009,11:30:00 AM,41.04,123.12,,
3/5/2009,11:45:00 AM,41.04,121.68,,
3/5/2009,12:00:00 PM,41.04,123.84,,
3/5/2009,12:15:00 PM,40.32,122.4,,
3/5/2009,12:30:00 PM,41.04,122.4,,
3/5/2009,12:45:00 PM,40.32,120.96,,
3/5/2009,1:00:00 PM,42.48,123.84,,
3/5/2009,1:15:00 PM,40.32,119.52,,
3/5/2009,1:30:00 PM,41.04,121.68,,
3/5/2009,1:45:00 PM,41.04,122.4,,
3/5/2009,2:00:00 PM,40.32,118.8,,
3/5/2009,2:15:00 PM,43.92,124.56,,
3/5/2009,2:30:00 PM,41.76,119.52,,
3/5/2009,2:45:00 PM,41.04,121.68,,
3/5/2009,3:00:00 PM,41.04,117.36,,
3/5/2009,3:15:00 PM,41.04,115.2,,
3/5/2009,3:30:00 PM,40.32,116.64,,
3/5/2009,3:45:00 PM,43.92,118.8,,
3/5/2009,4:00:00 PM,41.04,114.48,,
3/5/2009,4:15:00 PM,41.76,113.04,,
3/5/2009,4:30:00 PM,41.04,109.44,,
3/5/2009,4:45:00 PM,37.44,100.8,,
3/5/2009,5:00:00 PM,37.44,100.8,,
3/5/2009,5:15:00 PM,36.72,97.2,,
3/5/2009,5:30:00 PM,36,95.04,,
3/5/2009,5:45:00 PM,36.72,95.76,,
3/5/2009,6:00:00 PM,36.72,95.76,,
3/5/2009,6:15:00 PM,36.72,97.2,,
3/5/2009,6:30:00 PM,35.28,97.2,,
3/5/2009,6:45:00 PM,36,95.76,,
3/5/2009,7:00:00 PM,35.28,97.92,,
3/5/2009,7:15:00 PM,36,95.04,,
3/5/2009,7:30:00 PM,36,95.76,,
3/5/2009,7:45:00 PM,36,97.92,,
3/5/2009,8:00:00 PM,35.28,94.32,,
3/5/2009,8:15:00 PM,36,95.76,,
3/5/2009,8:30:00 PM,35.28,95.04,,
3/5/2009,8:45:00 PM,36,94.32,,
3/5/2009,9:00:00 PM,35.28,95.04,,
3/5/2009,9:15:00 PM,36,94.32,,
3/5/2009,9:30:00 PM,36.72,94.32,,
3/5/2009,9:45:00 PM,35.28,92.88,,
3/5/2009,10:00:00 PM,36,92.88,,
3/5/2009,10:15:00 PM,35.28,90.72,,
3/5/2009,10:30:00 PM,35.28,90.72,,
3/5/2009,10:45:00 PM,35.28,89.28,,
3/5/2009,11:00:00 PM,34.56,89.28,,
3/5/2009,11:15:00 PM,33.84,89.28,,
3/5/2009,11:30:00 PM,34.56,87.84,,
3/5/2009,11:45:00 PM,34.56,88.56,,
3/6/2009,12:00:00 AM,33.12,87.12,,
3/6/2009,12:15:00 AM,34.56,87.84,,
3/6/2009,12:30:00 AM,33.12,87.12,,
3/6/2009,12:45:00 AM,33.12,87.84,,
3/6/2009,1:00:00 AM,33.12,87.84,,
3/6/2009,1:15:00 AM,33.12,87.84,,
3/6/2009,1:30:00 AM,33.12,87.12,,
3/6/2009,1:45:00 AM,33.84,87.12,,
3/6/2009,2:00:00 AM,33.12,87.84,,
3/6/2009,2:15:00 AM,33.12,86.4,,
3/6/2009,2:30:00 AM,33.12,87.84,,
3/6/2009,2:45:00 AM,33.12,86.4,,
3/6/2009,3:00:00 AM,33.12,88.56,,
3/6/2009,3:15:00 AM,33.84,87.84,,
3/6/2009,3:30:00 AM,33.12,87.12,,
3/6/2009,3:45:00 AM,33.12,88.56,,
3/6/2009,4:00:00 AM,33.12,87.12,,
3/6/2009,4:15:00 AM,33.84,88.56,,
3/6/2009,4:30:00 AM,33.84,90,,
3/6/2009,4:45:00 AM,33.12,92.16,,
3/6/2009,5:00:00 AM,33.84,90.72,,
3/6/2009,5:15:00 AM,34.56,92.16,,
3/6/2009,5:30:00 AM,33.12,91.44,,
3/6/2009,5:45:00 AM,35.28,95.04,,
3/6/2009,6:00:00 AM,36,99.36,,
3/6/2009,6:15:00 AM,36,105.12,,
3/6/2009,6:30:00 AM,36.72,109.44,,
3/6/2009,6:45:00 AM,39.6,109.44,,
3/6/2009,7:00:00 AM,37.44,106.56,,
3/6/2009,7:15:00 AM,36,105.84,,
3/6/2009,7:30:00 AM,36.72,111.6,,
3/6/2009,7:45:00 AM,36.72,111.6,,
3/6/2009,8:00:00 AM,40.32,118.8,,
3/6/2009,8:15:00 AM,38.16,115.2,,
3/6/2009,8:30:00 AM,38.16,118.08,,
3/6/2009,8:45:00 AM,37.44,116.64,,
3/6/2009,9:00:00 AM,38.88,119.52,,
3/6/2009,9:15:00 AM,40.32,122.4,,
3/6/2009,9:30:00 AM,37.44,120.96,,
3/6/2009,9:45:00 AM,38.16,120.24,,
3/6/2009,10:00:00 AM,38.88,118.8,,
3/6/2009,10:15:00 AM,38.88,118.08,,
3/6/2009,10:30:00 AM,40.32,118.8,,
3/6/2009,10:45:00 AM,38.16,115.2,,
3/6/2009,11:00:00 AM,38.88,115.2,,
3/6/2009,11:15:00 AM,38.88,115.92,,
3/6/2009,11:30:00 AM,38.88,115.2,,
3/6/2009,11:45:00 AM,41.76,118.8,,
3/6/2009,12:00:00 PM,39.6,115.92,,
3/6/2009,12:15:00 PM,39.6,115.92,,
3/6/2009,12:30:00 PM,41.04,116.64,,
3/6/2009,12:45:00 PM,44.64,121.68,,
3/6/2009,1:00:00 PM,44.64,121.68,,
3/6/2009,1:15:00 PM,38.88,115.92,,
3/6/2009,1:30:00 PM,43.92,119.52,,
3/6/2009,1:45:00 PM,43.92,120.24,,
3/6/2009,2:00:00 PM,43.92,120.24,,
3/6/2009,2:15:00 PM,44.64,121.68,,
3/6/2009,2:30:00 PM,41.04,116.64,,
3/6/2009,2:45:00 PM,43.92,119.52,,
3/6/2009,3:00:00 PM,43.92,118.8,,
3/6/2009,3:15:00 PM,44.64,118.08,,
3/6/2009,3:30:00 PM,44.64,118.8,,
3/6/2009,3:45:00 PM,38.16,113.04,,
3/6/2009,4:00:00 PM,41.04,115.2,,
3/6/2009,4:15:00 PM,41.04,113.04,,
3/6/2009,4:30:00 PM,37.44,105.84,,
3/6/2009,4:45:00 PM,38.88,104.4,,
3/6/2009,5:00:00 PM,38.16,100.8,,
3/6/2009,5:15:00 PM,36.72,96.48,,
3/6/2009,5:30:00 PM,33.12,92.16,,
3/6/2009,5:45:00 PM,38.16,95.04,,
3/6/2009,6:00:00 PM,38.88,95.76,,
3/6/2009,6:15:00 PM,33.84,92.88,,
3/6/2009,6:30:00 PM,35.28,92.88,,
3/6/2009,6:45:00 PM,36.72,93.6,,
3/6/2009,7:00:00 PM,37.44,96.48,,
3/6/2009,7:15:00 PM,33.12,93.6,,
3/6/2009,7:30:00 PM,38.16,94.32,,
3/6/2009,7:45:00 PM,38.16,95.76,,
3/6/2009,8:00:00 PM,35.28,92.88,,
3/6/2009,8:15:00 PM,36,93.6,,
3/6/2009,8:30:00 PM,37.44,94.32,,
3/6/2009,8:45:00 PM,40.32,95.04,,
3/6/2009,9:00:00 PM,36.72,91.44,,
3/6/2009,9:15:00 PM,38.16,92.88,,
3/6/2009,9:30:00 PM,38.88,92.88,,
3/6/2009,9:45:00 PM,38.88,92.16,,
3/6/2009,10:00:00 PM,38.88,91.44,,
3/6/2009,10:15:00 PM,38.88,91.44,,
3/6/2009,10:30:00 PM,37.44,91.44,,
3/6/2009,10:45:00 PM,38.16,90,,
3/6/2009,11:00:00 PM,37.44,90.72,,
3/6/2009,11:15:00 PM,36.72,88.56,,
3/6/2009,11:30:00 PM,35.28,86.4,,
3/6/2009,11:45:00 PM,35.28,87.12,,
3/7/2009,12:00:00 AM,35.28,87.12,,
3/7/2009,12:15:00 AM,34.56,86.4,,
